python : import time: self [us] | cumulative | imported package 
import time:      1939 |       1939 |                                     rich._emoji_replace
import time:      1255 |       1255 |                                     rich._export_format
import time:       886 |        886 |                                     rich._fileno
import time:       621 |        621 |                                         rich._loop
import time:       456 |        456 |                                         rich._pick
import time:       654 |        654 |                                               rich._unicode_data._versions
import time:       599 |       1252 |                                             rich._unicode_data
import time:      1013 |       2265 |                                           rich.cells
import time:       541 |       2805 |                                         rich._wrap
import time:      1385 |       1385 |                                               rich.segment
import time:       500 |       1885 |                                             rich.jupyter
import time:       853 |        853 |                                               rich.protocol
import time:      1189 |       2042 |                                             rich.measure
import time:       524 |       4449 |                                           rich.constrain
import time:       789 |       5238 |                                         rich.align
import time:      1278 |       1278 |                                         rich.containers
import time:      1065 |       1065 |                                         rich.control
import time:      1053 |       1053 |                                         rich.emoji
import time:      1850 |      14363 |                                       rich.text
import time:       818 |      15181 |                                     rich._log_render
import time:      1636 |       1636 |                                     rich.highlighter
import time:      1598 |       1598 |                                     rich.markup
import time:       701 |        701 |                                     rich.pager
import time:       700 |        700 |                                     rich.region
import time:       556 |        556 |                                     rich.screen
import time:       508 |        508 |                                     rich.styled
import time:     38320 |      75448 |                                   rich.console
import time:      1088 |       1088 |                                     rich.filesize
import time:      1130 |       1130 |                                         rich.ansi
import time:       758 |       1888 |                                       rich.file_proxy
import time:       600 |        600 |                                       rich.live_render
import time:      1518 |       4005 |                                     rich.live
import time:       630 |        630 |                                     rich.progress_bar
import time:       518 |        518 |                                       rich._spinners
import time:       675 |        675 |                                         rich.box
import time:       622 |        622 |                                         rich._ratio
import time:       573 |        573 |                                         rich.padding
import time:      2469 |       4339 |                                       rich.table
import time:       563 |       5419 |                                     rich.spinner
import time:      2975 |      14115 |                                   rich.progress
import time:       568 |        568 |                                       pygments.filter
import time:       826 |        826 |                                         pygments.token
import time:      1105 |       1931 |                                       pygments.filters
import time:       707 |        707 |                                       pygments.regexopt
import time:      1055 |       4260 |                                     pygments.lexer
import time:       936 |        936 |                                     pygments.style
import time:       711 |        711 |                                       pygments.styles._mapping
import time:       691 |       1402 |                                     pygments.styles
import time:      1504 |       8100 |                                   rich.syntax
import time:      1611 |     123565 |                                 httpx._main
import time:       906 |     145373 |                               httpx
import time:      1571 |     146943 |                             huggingface_hub.errors
import time:      1174 |       1174 |                                   tqdm._monitor
import time:       534 |        534 |                                   tqdm._tqdm_pandas
import time:       658 |        658 |                                               colorama.ansi
import time:       785 |        785 |                                                 colorama.win32
import time:       837 |       1622 |                                               colorama.winterm
import time:       923 |       3201 |                                             colorama.ansitowin32
import time:       693 |       3894 |                                           colorama.initialise
import time:       880 |       4773 |                                         colorama
import time:       281 |        281 |                                         envwrap
import time:      2022 |       7076 |                                       tqdm.utils
import time:      1209 |       8284 |                                     tqdm.std
import time:      2322 |       2322 |                                     tqdm.version
import time:       975 |      11580 |                                   tqdm.cli
import time:       731 |        731 |                                   tqdm.gui
import time:       760 |      14777 |                                 tqdm
import time:       542 |        542 |                                 tqdm.autonotebook
import time:       579 |        579 |                                 tqdm.asyncio
import time:       514 |      16411 |                               tqdm.auto
import time:       874 |        874 |                               huggingface_hub.constants
import time:      1099 |      18382 |                             huggingface_hub.utils.tqdm
import time:       721 |        721 |                                   yaml.error
import time:       774 |        774 |                                   yaml.tokens
import time:       615 |        615 |                                   yaml.events
import time:       511 |        511 |                                   yaml.nodes
import time:      5114 |       5114 |                                     yaml.reader
import time:       952 |        952 |                                     yaml.scanner
import time:       721 |        721 |                                     yaml.parser
import time:       542 |        542 |                                     yaml.composer
import time:      1242 |       1242 |                                     yaml.constructor
import time:      1690 |       1690 |                                     yaml.resolver
import time:       659 |      10917 |                                   yaml.loader
import time:       738 |        738 |                                     yaml.emitter
import time:       513 |        513 |                                     yaml.serializer
import time:       612 |        612 |                                     yaml.representer
import time:       753 |       2615 |                                   yaml.dumper
import time:       990 |        990 |                                     yaml._yaml
import time:       722 |       1711 |                                   yaml.cyaml
import time:       811 |      18672 |                                 yaml
import time:       592 |        592 |                                     filelock._error
import time:       481 |        481 |                                     filelock._util
import time:      3972 |       5044 |                                   filelock._api
import time:       999 |        999 |                                     filelock._windows
import time:       804 |       1803 |                                   filelock._descriptor
import time:       620 |        620 |                                     filelock._identity
import time:       411 |        411 |                                         filelock._soft_protocol
import time:       621 |       1032 |                                       filelock._soft
import time:      1058 |       2089 |                                     filelock._marker
import time:      3111 |       5819 |                                   filelock._lease
import time:      4020 |       4020 |                                         _sqlite3
import time:      2006 |       6026 |                                       sqlite3.dbapi2
import time:      1767 |       7792 |                                     sqlite3
import time:      2411 |       2411 |                                     filelock._async
import time:      1180 |       1180 |                                     filelock._read_write
import time:      1986 |      13368 |                                   filelock._async_read_write
import time:      2881 |       2881 |                                       filelock._soft_rw._sync
import time:       801 |       3682 |                                     filelock._soft_rw._async
import time:       703 |       4385 |                                   filelock._soft_rw
import time:      4962 |       4962 |                                   filelock._strict
import time:       991 |        991 |                                   filelock._unix
import time:      2301 |       2301 |                                   filelock.asyncio
import time:       763 |        763 |                                   filelock.version
import time:      1083 |      40516 |                                 filelock
import time:       748 |        748 |                                 huggingface_hub.utils.logging
import time:       559 |      60494 |                               huggingface_hub.utils._fixes
import time:       520 |        520 |                                   huggingface_hub.utils._lfs
import time:       657 |        657 |                                   huggingface_hub.utils._typing
import time:      3541 |       4716 |                                 huggingface_hub.utils._http
import time:       653 |       5369 |                               huggingface_hub.utils._oauth_device
import time:     18043 |      18043 |                               huggingface_hub.utils._runtime
import time:       758 |      84662 |                             huggingface_hub.utils._auth
import time:       813 |        813 |                             huggingface_hub.utils._cache_assets
import time:       928 |        928 |                               huggingface_hub.utils._parsing
import time:       775 |        775 |                                 huggingface_hub.utils._detect_agent
import time:       771 |       1545 |                               huggingface_hub.utils._terminal
import time:      4734 |       7206 |                             huggingface_hub.utils._cache_manager
import time:       699 |        699 |                             huggingface_hub.utils._chunk_utils
import time:       486 |        486 |                             huggingface_hub.utils._datetime
import time:       432 |        432 |                             huggingface_hub.utils._experimental
import time:       438 |        438 |                               huggingface_hub.utils._subprocess
import time:       629 |       1066 |                             huggingface_hub.utils._git_credential
import time:      1617 |       1617 |                               huggingface_hub.utils._validators
import time:       513 |       2129 |                             huggingface_hub.utils._headers
import time:      2310 |       2310 |                             huggingface_hub.utils._hf_uris
import time:       603 |        603 |                             huggingface_hub.utils._pagination
import time:       499 |        499 |                             huggingface_hub.utils._paths
import time:      1553 |       1553 |                             huggingface_hub.utils._safetensors
import time:       572 |        572 |                             huggingface_hub.utils._telemetry
import time:      1387 |       1387 |                             huggingface_hub.utils._xet
import time:      1733 |     275914 |                           huggingface_hub.utils
import time:       685 |        685 |                           transformers._typing
import time:      1489 |     278087 |                         transformers.utils.logging
import time:    836840 |     836840 |                         transformers.utils.import_utils
import time:      4156 |    1269182 |                       transformers.utils.generic
import time:      5007 |    1285412 |                     transformers.utils.auto_docstring
import time:      1045 |       1045 |                         jinja2.bccache
import time:      1032 |       1032 |                             markupsafe._speedups
import time:       980 |       2011 |                           markupsafe
import time:      3086 |       3086 |                             jinja2.utils
import time:      2872 |       5957 |                           jinja2.nodes
import time:      1288 |       1288 |                             jinja2.exceptions
import time:       526 |        526 |                               jinja2.visitor
import time:       960 |       1486 |                             jinja2.idtracking
import time:       542 |        542 |                             jinja2.optimizer
import time:      1990 |       5304 |                           jinja2.compiler
import time:       644 |        644 |                               jinja2.async_utils
import time:      1501 |       1501 |                               jinja2.runtime
import time:      1630 |       3775 |                             jinja2.filters
import time:       876 |        876 |                             jinja2.tests
import time:       613 |       5264 |                           jinja2.defaults
import time:      1219 |       1219 |                             jinja2._identifier
import time:      2806 |       4025 |                           jinja2.lexer
import time:      1570 |       1570 |                           jinja2.parser
import time:      2218 |      26345 |                         jinja2.environment
import time:      1242 |       1242 |                         jinja2.loaders
import time:       908 |      29538 |                       jinja2
import time:       769 |        769 |                         pprint
import time:      1505 |       2273 |                       jinja2.ext
import time:       717 |        717 |                       jinja2.meta
import time:       824 |        824 |                       jinja2.sandbox
import time:       737 |        737 |                           PIL._version
import time:       793 |       1529 |                         PIL
import time:      3116 |       3116 |                         PIL.ExifTags
import time:       862 |        862 |                         PIL.ImageMode
import time:      1283 |       1283 |                         PIL.TiffTags
import time:       726 |        726 |                         PIL._binary
import time:       657 |        657 |                         PIL._deprecate
import time:       637 |        637 |                         PIL._util
import time:       312 |        312 |                         defusedxml
import time:      1302 |       1302 |                         PIL._imaging
import time:      2591 |      13013 |                       PIL.Image
import time:      2320 |      48682 |                     transformers.utils.chat_template_utils
import time:       658 |        658 |                     transformers.utils.constants
import time:      2618 |       2618 |                       huggingface_hub._local_folder
import time:       871 |        871 |                       huggingface_hub._revision
import time:      2109 |       2109 |                       huggingface_hub._tree_cache
import time:       539 |        539 |                         huggingface_hub.utils.insecure_hashlib
import time:       694 |       1233 |                       huggingface_hub.utils.sha
import time:      1163 |       1163 |                           httpcore._models
import time:       614 |        614 |                                   httpcore._backends
import time:       765 |        765 |                                   httpcore._exceptions
import time:       489 |        489 |                                   httpcore._utils
import time:       656 |        656 |                                   httpcore._backends.base
import time:      1442 |       3965 |                                 httpcore._backends.sync
import time:       538 |        538 |                                 httpcore._ssl
import time:       261 |        261 |                                   trio
import time:       667 |        927 |                                 httpcore._synchronization
import time:       635 |        635 |                                 httpcore._trace
import time:       486 |        486 |                                         h11._abnf
import time:       867 |        867 |                                           h11._util
import time:      1422 |       2289 |                                         h11._headers
import time:      4205 |       6979 |                                       h11._events
import time:       745 |        745 |                                         h11._receivebuffer
import time:       917 |        917 |                                         h11._state
import time:      1912 |       3574 |                                       h11._readers
import time:      1059 |       1059 |                                       h11._writers
import time:      1061 |      12671 |                                     h11._connection
import time:       629 |        629 |                                     h11._version
import time:       609 |      13908 |                                   h11
import time:       601 |        601 |                                   httpcore._sync.interfaces
import time:       954 |      15462 |                                 httpcore._sync.http11
import time:       769 |      22293 |                               httpcore._sync.connection
import time:       688 |        688 |                               httpcore._sync.connection_pool
import time:       717 |        717 |                               httpcore._sync.http_proxy
import time:       272 |        272 |                                   h2
import time:        55 |        326 |                                 h2.config
import time:       752 |       1078 |                               httpcore._sync.http2
import time:       319 |        319 |                                 socksio
import time:       550 |        868 |                               httpcore._sync.socks_proxy
import time:       795 |      26438 |                             httpcore._sync
import time:        40 |      26477 |                           httpcore._sync.connection_pool
import time:       665 |      28304 |                         httpcore._api
import time:       392 |        392 |                             httpcore._backends.auto
import time:       582 |        582 |                               httpcore._async.interfaces
import time:       715 |       1296 |                             httpcore._async.http11
import time:       754 |       2441 |                           httpcore._async.connection
import time:       646 |        646 |                           httpcore._async.connection_pool
import time:       670 |        670 |                           httpcore._async.http_proxy
import time:       229 |        229 |                               h2
import time:        32 |        261 |                             h2.config
import time:       694 |        954 |                           httpcore._async.http2
import time:       236 |        236 |                             socksio
import time:       549 |        784 |                           httpcore._async.socks_proxy
import time:       669 |       6163 |                         httpcore._async
import time:      1132 |       1132 |                         httpcore._backends.mock
import time:      1797 |       1797 |                         httpcore._backends.anyio
import time:       598 |        598 |                           trio
import time:      2054 |       2652 |                         httpcore._backends.trio
import time:      2308 |      42353 |                       httpcore
import time:      7087 |       7087 |                       huggingface_hub._buckets
import time:      1054 |       1054 |                         huggingface_hub.lfs
import time:      2887 |       3941 |                       huggingface_hub._commit_api
import time:      2117 |       2117 |                       huggingface_hub._dataset_viewer
import time:      1294 |       1294 |                       huggingface_hub._eval_results
import time:      1722 |       1722 |                       huggingface_hub._inference_endpoints
import time:      4101 |       4101 |                         huggingface_hub._space_api
import time:      5944 |      10044 |                       huggingface_hub._jobs_api
import time:      1288 |       1288 |                       huggingface_hub._upload_large_folder
import time:       998 |        998 |                       huggingface_hub._upload_pipeline
import time:      3274 |       3274 |                       huggingface_hub.community
import time:      2207 |       2207 |                       huggingface_hub.repocard_data
import time:       630 |        630 |                       huggingface_hub.utils._deprecation
import time:      1707 |       1707 |                       huggingface_hub.utils._verification
import time:       774 |        774 |                       huggingface_hub.utils.endpoint_helpers
import time:      1060 |       1060 |                       huggingface_hub.utils._xet_progress_reporting
import time:     72588 |     159907 |                     transformers.utils.hub
import time:       722 |        722 |                     transformers.utils.kernel_config
import time:      1171 |       1171 |                     transformers.utils.peft_utils
import time:      1175 |    1497724 |                   transformers.utils
import time:       981 |    1498705 |                 transformers.utils.versions
import time:     11671 |    1510928 |               transformers.dependency_versions_check
import time:       887 |        887 |               transformers.utils.dummy_sentencepiece_and_tokenizers_objects
import time:       487 |        487 |               transformers.utils.dummy_mistral_common_objects
import time:       436 |        436 |               transformers.utils.dummy_torchvision_objects
import time:    651026 |    2163762 |             transformers
import time:       953 |        953 |               filecmp
import time:      1127 |       2079 |             transformers.dynamic_module_utils
import time:      1320 |       1320 |                 transformers.utils.chat_parsing.content_parsers
import time:      3357 |       3357 |                 transformers.utils.chat_parsing.response_templates
import time:       957 |       5633 |               transformers.utils.chat_parsing.response_parser
import time:       728 |       6361 |             transformers.utils.chat_parsing
import time:      2269 |       2269 |             transformers.utils.chat_parsing_utils
import time:      3894 |       3894 |               tokenizers.tokenizers
import time:       444 |        444 |                   tokenizers.decoders
import time:       408 |        408 |                   tokenizers.models
import time:       618 |        618 |                   tokenizers.normalizers
import time:       794 |        794 |                   tokenizers.pre_tokenizers
import time:       874 |        874 |                   tokenizers.processors
import time:      1369 |       4504 |                 tokenizers.implementations.base_tokenizer
import time:      1153 |       1153 |                 tokenizers.implementations.bert_wordpiece
import time:       920 |        920 |                 tokenizers.implementations.byte_level_bpe
import time:       842 |        842 |                 tokenizers.implementations.char_level_bpe
import time:       947 |        947 |                 tokenizers.implementations.sentencepiece_bpe
import time:      1271 |       1271 |                 tokenizers.implementations.sentencepiece_unigram
import time:      1039 |      10673 |               tokenizers.implementations
import time:      4833 |      19399 |             tokenizers
import time:      2582 |    2196450 |           transformers.tokenization_utils_base
import time:      6420 |    2362754 |         langchain_text_splitters.base
import time:      1128 |       1128 |         langchain_text_splitters.character
import time:       428 |        428 |           nltk
import time:      1539 |       1539 |                   bs4._typing
import time:      1384 |       1384 |                     soupsieve.__meta__
import time:       974 |        974 |                       soupsieve.util
import time:      3035 |       3035 |                           soupsieve.pretty
import time:      1235 |       4270 |                         soupsieve.css_types
import time:      2512 |       6781 |                       soupsieve.css_match
import time:      6821 |      14574 |                     soupsieve.css_parser
import time:      1386 |      17344 |                   soupsieve
import time:      1333 |      20215 |                 bs4.css
import time:      1036 |       1036 |                 bs4._deprecation
import time:       314 |        314 |                     cchardet
import time:       216 |        216 |                     chardet
import time:      2461 |       2990 |                   bs4.dammit
import time:       928 |       3918 |                 bs4.formatter
import time:       756 |        756 |                 bs4._warnings
import time:      4151 |       4151 |                 bs4.filter
import time:      3027 |      33101 |               bs4.element
import time:      1290 |       1290 |               bs4.exceptions
import time:       911 |        911 |                   _markupbase
import time:      2051 |       2962 |                 html.parser
import time:      1248 |       4210 |               bs4.builder._htmlparser
import time:      2045 |       2045 |                     six
import time:       142 |        142 |                       six.moves
import time:       317 |        317 |                       six.moves.urllib
import time:      1006 |       1006 |                         webencodings.labels
import time:       793 |        793 |                         encodings.utf_16_le
import time:       929 |        929 |                         encodings.utf_16_be
import time:      2996 |       5722 |                       webencodings
import time:      2049 |       2049 |                       html5lib.constants
import time:       499 |        499 |                           xml.etree
import time:      1096 |       1096 |                           xml.etree.ElementPath
import time:      1928 |       1928 |                             pyexpat
import time:      1299 |       3226 |                           _elementtree
import time:      1607 |       6427 |                         xml.etree.ElementTree
import time:       991 |       7417 |                       html5lib._utils
import time:      3182 |      18829 |                     html5lib._inputstream
import time:      1112 |       1112 |                           html5lib._trie._base
import time:      1619 |       2730 |                         html5lib._trie.py
import time:     11836 |      14566 |                       html5lib._trie
import time:     23786 |      38351 |                     html5lib._tokenizer
import time:      1144 |       1144 |                     html5lib.treebuilders
import time:      1452 |       1452 |                     html5lib.treebuilders.base
import time:      2441 |      64260 |                   html5lib.html5parser
import time:      1186 |       1186 |                   html5lib.treewalkers
import time:      3846 |       3846 |                   html5lib.serializer
import time:       900 |      70191 |                 html5lib
import time:      1761 |      71952 |               bs4.builder._html5lib
import time:      2018 |       2018 |                 lxml
import time:      3027 |       3027 |                   lxml._elementpath
import time:       688 |        688 |                   rnc2rng
import time:     10141 |      13854 |                 lxml.etree
import time:      1957 |      17828 |               bs4.builder._lxml
import time:      1582 |     129960 |             bs4.builder
import time:      2328 |     132288 |           bs4
import time:      2475 |     135190 |         langchain_text_splitters.html
import time:      1528 |       1528 |         langchain_text_splitters.json
import time:      1209 |       1209 |         langchain_text_splitters.jsx
import time:       378 |        378 |           konlpy
import time:      1101 |       1479 |         langchain_text_splitters.konlpy
import time:       831 |        831 |         langchain_text_splitters.latex
import time:     14325 |      14325 |         langchain_text_splitters.markdown
import time:       565 |        565 |           nltk
import time:      3010 |       3574 |         langchain_text_splitters.nltk
import time:      1125 |       1125 |         langchain_text_splitters.python
import time:       951 |        951 |                   huggingface_hub.dataclasses
import time:      2012 |       2012 |                     transformers.generation
import time:      1441 |       1441 |                         glob
import time:      4170 |       4170 |                         torch._utils
import time:      1400 |       1400 |                             torch._strobelight
import time:      1021 |       1021 |                             torch._strobelight.cli_function_profiler
import time:      1338 |       3759 |                           torch._strobelight.compile_time_profiler
import time:      2971 |       6729 |                         torch._utils_internal
import time:       774 |        774 |                               torch._vendor
import time:      1453 |       2226 |                             torch._vendor.packaging
import time:       744 |        744 |                             torch._vendor.packaging._structures
import time:      2973 |       5942 |                           torch._vendor.packaging.version
import time:       694 |        694 |                           torch.version
import time:       933 |       7568 |                         torch.torch_version
import time:       134 |        134 |                         torch._rocm_init
import time:      1280 |       1280 |                           torch._opaque_base
import time:     43056 |      44335 |                         torch._C
import time:      3453 |       3453 |                           torch.overrides
import time:      1806 |       5259 |                         torch._tensor
import time:      1107 |       1107 |                           torch.types
import time:      1580 |       2686 |                         torch.storage
import time:       953 |        953 |                           torch.amp.autocast_mode
import time:      1388 |       1388 |                           torch.amp.grad_scaler
import time:       715 |       3056 |                         torch.amp
import time:       950 |        950 |                         torch.random
import time:      1266 |       1266 |                           difflib
import time:       323 |        323 |                             pwd
import time:       233 |        233 |                             grp
import time:      2121 |       2675 |                           tarfile
import time:      1217 |       1217 |                           torch._weights_only_unpickler
import time:      1557 |       1557 |                           torch._sources
import time:      3619 |      10334 |                         torch.serialization
import time:      2175 |       2175 |                         torch._tensor_str
import time:       848 |        848 |                           torch.cuda._device_limits
import time:       613 |        613 |                           torch.cuda.gds
import time:       288 |        288 |                               cuda
import time:        32 |        320 |                             cuda.bindings
import time:       795 |       1114 |                           torch.cuda._utils
import time:       262 |        262 |                               cuda
import time:        29 |        291 |                             cuda.bindings
import time:      1018 |       1309 |                           torch.cuda.graphs
import time:       582 |        582 |                           torch.cuda.green_contexts
import time:       636 |        636 |                           torch.cuda.streams
import time:       251 |        251 |                           pynvml
import time:      1216 |       1216 |                             torch.cuda._memory_viz
import time:      2143 |       3358 |                           torch.cuda.memory
import time:       761 |        761 |                           torch.cuda.random
import time:       703 |        703 |                             torch.cuda.amp.autocast_mode
import time:       513 |        513 |                             torch.cuda.amp.common
import time:       538 |        538 |                             torch.cuda.amp.grad_scaler
import time:       686 |       2439 |                           torch.cuda.amp
import time:       574 |        574 |                           torch.cuda.jiterator
import time:       557 |        557 |                           torch.cuda.nvtx
import time:       453 |        453 |                           torch.cuda.profiler
import time:      1007 |       1007 |                           torch.cuda.sparse
import time:       855 |        855 |                                 multiprocessing.process
import time:       778 |        778 |                                 multiprocessing.reduction
import time:      1249 |       2881 |                               multiprocessing.context
import time:       828 |       3708 |                             multiprocessing
import time:      1065 |       4772 |                           torch.cuda.tunable
import time:     10021 |      29288 |                         torch.cuda
import time:       501 |        501 |                             torch.sparse._semi_structured_conversions
import time:       573 |        573 |                             torch.sparse._semi_structured_ops
import time:      1211 |       2284 |                           torch.sparse.semi_structured
import time:       803 |       3086 |                         torch.sparse
import time:       929 |        929 |                         torch._compile
import time:       684 |        684 |                         torch._VF
import time:      3790 |       3790 |                               torch.nn.parameter
import time:      1922 |       1922 |                                   torch._prims_common
import time:       752 |        752 |                                       torch.utils.backcompat
import time:      1063 |       1063 |                                       torch.utils.collect_env
import time:       519 |        519 |                                                     torch.distributed._pycute.typing
import time:      2703 |       3221 |                                                   torch.distributed._pycute.int_tuple
import time:      1132 |       1132 |                                                   torch.distributed._pycute.layout
import time:       571 |       4924 |                                                 torch.distributed._pycute
import time:      1833 |       6757 |                                               torch.distributed._mesh_layout
import time:       923 |        923 |                                               torch.utils._typing_utils
import time:       629 |        629 |                                                       unittest.util
import time:       921 |       1550 |                                                     unittest.result
import time:      1871 |       1871 |                                                     unittest.case
import time:      1524 |       1524 |                                                     unittest.suite
import time:      2185 |       2185 |                                                     unittest.loader
import time:      1629 |       1629 |                                                       argparse
import time:       538 |        538 |                                                         unittest.signals
import time:       749 |       1286 |                                                       unittest.runner
import time:      1178 |       4092 |                                                     unittest.main
import time:       817 |      12036 |                                                   unittest
import time:      2653 |      14689 |                                                 torch.utils._config_module
import time:      1631 |      16319 |                                               torch.distributed.config
import time:      1247 |       1247 |                                                 torch.monitor
import time:       823 |        823 |                                                   torch.distributed.logging_handlers
import time:      1661 |       2484 |                                                 torch.distributed.c10d_logger
import time:       566 |        566 |                                                 torch.distributed.constants
import time:       633 |        633 |                                                 torch.distributed.rendezvous
import time:       273 |        273 |                                                   torchcomms
import time:        24 |        296 |                                                 torchcomms._comms
import time:       203 |        203 |                                                   torchcomms
import time:        20 |        222 |                                                 torchcomms._backend_wrapper
import time:      5572 |      11018 |                                               torch.distributed.distributed_c10d
import time:      1938 |      36953 |                                             torch.distributed.device_mesh
import time:       652 |        652 |                                             torch.distributed.remote_device
import time:      6240 |      43844 |                                           torch.distributed
import time:       688 |        688 |                                                           torch.utils.data.datapipes._hook_iterator
import time:       978 |       1666 |                                                         torch.utils.data.datapipes._typing
import time:       516 |        516 |                                                           torch.utils._import_utils
import time:       490 |        490 |                                                             torch.utils.data.datapipes.utils
import time:      1043 |       1533 |                                                           torch.utils.data.datapipes.utils.common
import time:       923 |        923 |                                                           torch.utils.data.dataset
import time:      1290 |       4261 |                                                         torch.utils.data.datapipes.datapipe
import time:      1013 |       6938 |                                                       torch.utils.data.datapipes._decorator
import time:       537 |        537 |                                                         torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       725 |       1262 |                                                       torch.utils.data.datapipes.dataframe.structures
import time:       999 |       9198 |                                                     torch.utils.data.datapipes.dataframe.dataframes
import time:       806 |        806 |                                                     torch.utils.data.datapipes.dataframe.datapipes
import time:       571 |      10574 |                                                   torch.utils.data.datapipes.dataframe
import time:       713 |        713 |                                                           torch.utils.data._utils.collate
import time:       491 |        491 |                                                           torch.utils.data._utils.fetch
import time:       487 |        487 |                                                           torch.utils.data._utils.pin_memory
import time:       443 |        443 |                                                           torch.utils.data._utils.signal_handling
import time:      3161 |       3161 |                                                           torch.utils.data._utils.worker
import time:       637 |       5929 |                                                         torch.utils.data._utils
import time:       126 |       6054 |                                                       torch.utils.data._utils.collate
import time:       902 |       6956 |                                                     torch.utils.data.datapipes.iter.callable
import time:       952 |        952 |                                                       torch.utils.data.sampler
import time:      1040 |       1991 |                                                     torch.utils.data.datapipes.iter.combinatorics
import time:      1141 |       1141 |                                                     torch.utils.data.datapipes.iter.combining
import time:      1327 |       1327 |                                                       torch.utils.data.datapipes.iter.utils
import time:       699 |       2026 |                                                     torch.utils.data.datapipes.iter.filelister
import time:       761 |        761 |                                                     torch.utils.data.datapipes.iter.fileopener
import time:       896 |        896 |                                                     torch.utils.data.datapipes.iter.grouping
import time:       715 |        715 |                                                       torch.utils.data.datapipes.utils.decoder
import time:       876 |       1591 |                                                     torch.utils.data.datapipes.iter.routeddecoder
import time:       679 |        679 |                                                     torch.utils.data.datapipes.iter.selecting
import time:       738 |        738 |                                                     torch.utils.data.datapipes.iter.sharding
import time:       656 |        656 |                                                     torch.utils.data.datapipes.iter.streamreader
import time:       666 |      18096 |                                                   torch.utils.data.datapipes.iter
